Class,Text,Text_Clean
0,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,know Im lacking particular dramastorms details part Im worried
0,Haha... They cant what... At the most tmr forfeit... haha so how?,Haha cant tmr forfeit haha
0,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",Hey Glad u r better hear u treated urself digi cam good r 9pm fab new year c u coupla wks
0,No way I'm going back there!,way Im going back
1,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",URGENT mobile 077xxx £2000 Bonus Caller Prize 020603 2nd attempt reach Call 09066362206 ASAP BOX97N7QP 150ppm
0,I WILL CAL YOU SIR. In meeting,CAL SIR meeting
0,"That's what I love to hear :V see you sundayish, then",Thats love hear V see sundayish
0,"Sorry da thangam, very very sorry i am held up with prasad.",Sorry da thangam sorry held prasad
0,Tiwary to rcb.battle between bang and kochi.,Tiwary rcbbattle bang kochi
0,Thank god they are in bed!,Thank god bed
0,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,dont cancer Moms making big deal regular checkup aka pap smear
0,Am in gobi arts college,gobi arts college
0,Why she wants to talk to me,wants talk
0,Pandy joined 4w technologies today.he got job..,Pandy joined 4w technologies todayhe got job
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",guaranteed latest Nokia Phone 40GB iPod MP3 player £500 prize Txt word COLLECT 83355 IBHltd LdnW15H 150pMtmsgrcvd18
0,"They can try! They can get lost, in fact. Tee hee",try get lost fact Tee hee
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,Hi spoke MANEESHA V Wed like know satisfied experience Reply Toll Free Yes
0,My friends use to call the same.,friends use call
0,"Sorry, I'll call later",Sorry Ill call later
0,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",Em olowoyey uscedu great time argentina sad secretary everything blessing
0,"It,,s a taxt massage....tie-pos argh ok! Lool!",taxt massagetiepos argh ok Lool
0,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",Hi please get ltgt dollar loan Ill pay back mid february Pls
0,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",might want pull case plan spending dont much confidence derek taylors money management
0,Do you like shaking your booty on the dance floor?,like shaking booty dance floor
0,"Text me when you get off, don't call, my phones having problems",Text get dont call phones problems
0,No need for the drug anymore.,need drug anymore
0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,Sorry dai thought calling lot timeslil busyi call noon
0,Its sarcasm.. .nt scarcasim,sarcasm nt scarcasim
0,Great! I have to run now so ttyl!,Great run ttyl
0,Feel like trying kadeem again? :V,Feel like trying kadeem V
0,Dai  &lt;#&gt;  naal eruku.,Dai ltgt naal eruku
0,Not yet chikku..wat abt u?,yet chikkuwat abt u
0,Ok...,Ok
0,Want to finally have lunch today?,Want finally lunch today
0,Do you know when dad will be back?,know dad back
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?",Hello darling today would love chat dont tell look like sexy
1,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,8007 FREE 1st week No1 Nokia tone 4 ur mob every week txt NOKIA 8007 Get txting tell ur mates wwwgetzedcouk POBox 36504 W4 5WQ norm 150ptone 16
0,He remains a bro amongst bros,remains bro amongst bros
0,R u meeting da ge at nite tmr?,R u meeting da ge nite tmr
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember.",nice day impressively sensible went home early feel fine boring Whens cant remember
0,Why de. You looking good only:-)..,de looking good
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,Wanna get laid 2nite Want real Dogging locations sent direct ur mobile Join UKs largest Dogging Network Txt PARK 69696 Nyt ec2a 3lp £150msg
1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,tried contact response offer new nokia fone camcorder hit reply call 08000930705 delivery
0,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,Yes replied mail Im going management office later Plus bank later alsoor wednesday
0,"That's cool, I'll come by like  &lt;#&gt; ish",Thats cool Ill come like ltgt ish
0,Super msg da:)nalla timing.,Super msg danalla timing
0,"Good afternoon, my boytoy ... How are you feeling today ? Better I hope? Are you being my good boy? Are you my obedient, slave? Do you please your Queen?",Good afternoon boytoy feeling today Better hope good boy obedient slave please Queen
0,I am 6 ft. We will be a good combination!,6 ft good combination
0,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!,Im sick Im needy want pouts stomps feet pouts stomps feet want slave want
0,* Am on a train back from northampton so i'm afraid not!,train back northampton im afraid
0,Where in abj are you serving. Are you staying with dad or alone.,abj serving staying dad alone
0,Was playng 9 doors game and gt racing on phone lol,playng 9 doors game gt racing phone lol
1,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message",New Tones week include 1McFlyAll Ab 2 Sara JorgeShock 3 SmithSwitch order follow instructions next message
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",Solve Case Man Found Murdered ltDECIMALgt ltgt AfterNoon 1His wife called Police 2Police questioned everyone 3Wife SirI sleeping murder took place 4Cook cooking 5Gardener picking vegetables 6HouseMaid went 2 post office 7Children went 2 play 8Neighbour went 2 marriage Police arrested murderer Immediately Whos Reply Reason U r Brilliant
0,I'm on da bus going home...,Im da bus going home
0,I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon,got call landline number asked come anna nagar go afternoon
0,I'm okay. Chasing the dream. What's good. What are you doing next.,Im okay Chasing dream Whats good next
0,Yupz... I've oredi booked slots 4 my weekends liao... ,Yupz Ive oredi booked slots 4 weekends liao
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only,URGENT trying contact U Todays draw shows £800 prize GUARANTEED Call 09050003091 land line Claim C52 Valid 12hrs
0,There r many model..sony ericson also der.. &lt;#&gt; ..it luks good bt i forgot modl no,r many modelsony ericson also der ltgt luks good bt forgot modl
0,Okie,Okie
0,Yes I know the cheesy songs from frosty the snowman :),Yes know cheesy songs frosty snowman
0,"Ya ok, vikky vl c witin  &lt;#&gt; mins and il reply u..",Ya ok vikky vl c witin ltgt mins il reply u
1,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p ,sports fans get latest sports news str 2 ur mobile 1 wk FREE PLUS FREE TONE Txt SPORT 8007 wwwgetzedcouk 0870141701216 norm 4txt120p
0,Hey tmr meet at bugis 930 ?,Hey tmr meet bugis 930
1,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm",Urgent Urgent 800 FREE flights Europe give away call B4 10th Sept take friend 4 FREE Call claim 09050000555 BA128NNFWFLY150ppm
0,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?,nice new shirts thing wear nudist themed mu
0,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you,Hey sexy buns day word morning YM think
0,And whenever you and i see we can still hook up too.,whenever see still hook
0,Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...,Nope im going home go pump petrol lor Like going 2 rain soon
0,Can you use foreign stamps for whatever you send them off for? ,use foreign stamps whatever send
1,FROM 88066 LOST £12 HELP,88066 LOST £12 HELP
0,Oh baby of the house. How come you dont have any new pictures on facebook,Oh baby house come dont new pictures facebook
0,"Feb  &lt;#&gt;  is \I LOVE U\"" day. Send dis to all ur \""VALUED FRNDS\"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr""",Feb ltgt LOVE U day Send dis ur VALUED FRNDS evn 3 comes back ull gt married person u luv u ignore dis u lose ur luv 4 Evr
0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",Hiya sorry didnt hav signal havent seen heard neither unusual Ill put case get sort Hugs snogs
0,"Omw back to tampa from west palm, you hear what happened?",Omw back tampa west palm hear happened
0,Yup no more already... Thanx 4 printing n handing it up.,Yup already Thanx 4 printing n handing
1,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,FreeMsg Fancy flirt Reply DATE join UKs fastest growing mobile dating service Msgs rcvd 25p optout txt stop 83021 Reply DATE
0,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,mean come chase stated watch many movies want
0,S now only i took tablets . Reaction morning only.,took tablets Reaction morning
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,Great NEW Offer DOUBLE Mins DOUBLE Txt best Orange tariffs get latest camera phones 4 FREE Call MobileUpd8 free 08000839402 2stoptxt TCs
0,"Nah, I'm a perpetual DD",Nah Im perpetual DD
0,Sorry de i went to shop.,Sorry de went shop
1,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,Hope enjoyed new content text stop 61610 unsubscribe help08712400602450p Provided tones2youcouk
0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",Wen ur lovable bcums angry wid u dnt take seriously Coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
0,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,Hey still want go yogasana Coz end cine go bathe hav steam bath
